author,author_url,avg_rating,book_url,cover_url,ratings_count,title,source
George Bernard Shaw,https://www.goodreads.com/author/show/5217.George_Bernard_Shaw,3.88,https://www.goodreads.com/book/show/12230.Pygmalion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707969248i/12230._SY75_.jpg,3,Pygmalion,Best Feminist Books
Robert D. San Souci,https://www.goodreads.com/author/show/29541.Robert_D_San_Souci,3.87,https://www.goodreads.com/book/show/52325.Fa_Mulan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170386921i/52325._SX50_.jpg,3,Fa Mulan: The Story of a Woman Warrior,Best Feminist Books
Angela Carter,https://www.goodreads.com/author/show/27500.Angela_Carter,4.04,https://www.goodreads.com/book/show/276751.The_Sadeian_Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1756077814i/276751._SY75_.jpg,4,The Sadeian Woman: And the Ideology of Pornography,Best Feminist Books
Kristin Cashore,https://www.goodreads.com/author/show/1373880.Kristin_Cashore,4.06,https://www.goodreads.com/book/show/3236307-graceling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331548394i/3236307._SY75_.jpg,4,"Graceling (Graceling Realm, #1)",Best Feminist Books
Julia Long,https://www.goodreads.com/author/show/5847111.Julia_Long,3.98,https://www.goodreads.com/book/show/13721486-anti-porn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368973990i/13721486._SY75_.jpg,3,Anti-Porn: The Resurgence of Anti-Pornography Feminism,Best Feminist Books
Susan Squire,https://www.goodreads.com/author/show/337175.Susan_Squire,3.45,https://www.goodreads.com/book/show/3550810-i-don-t,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347492817i/3550810._SY75_.jpg,3,I Don't: A Contrarian History of Marriage,Best Feminist Books
Howard Zinn,https://www.goodreads.com/author/show/1899.Howard_Zinn,4.09,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423i/2767._SY75_.jpg,4,A People’s History of the United States: 1492 - Present,Best Feminist Books
Patricia Hill Collins,https://www.goodreads.com/author/show/33867.Patricia_Hill_Collins,4.35,https://www.goodreads.com/book/show/205369.Black_Sexual_Politics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347566450i/205369._SY75_.jpg,4,"Black Sexual Politics: African Americans, Gender, and the New Racism",Best Feminist Books
Ellen Chesler,https://www.goodreads.com/author/show/252466.Ellen_Chesler,3.71,https://www.goodreads.com/book/show/929001.Woman_of_Valor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347407235i/929001._SY75_.jpg,3,Woman of Valor: Margaret Sanger and the Birth Control Movement in America,Best Feminist Books
Glennon Doyle,https://www.goodreads.com/author/show/17099759.Glennon_Doyle,3.97,https://www.goodreads.com/book/show/52129515-untamed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585832694i/52129515._SY75_.jpg,3,Untamed,Best Feminist Books
Virginia Woolf,https://www.goodreads.com/author/show/6765.Virginia_Woolf,4.37,https://www.goodreads.com/book/show/2686072-shakespeare-s-sister,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347955985i/2686072._SY75_.jpg,4,Shakespeare's Sister,Best Feminist Books
Curtis Sittenfeld,https://www.goodreads.com/author/show/6429.Curtis_Sittenfeld,3.78,https://www.goodreads.com/book/show/2807199-american-wife,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441087673i/2807199._SY75_.jpg,3,American Wife,Best Feminist Books
Marion Zimmer Bradley,https://www.goodreads.com/author/show/4841825.Marion_Zimmer_Bradley,4,https://www.goodreads.com/book/show/361119.Hawkmistress_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387719187i/361119._SY75_.jpg,4,Hawkmistress!,Best Feminist Books
Sarai Walker,https://www.goodreads.com/author/show/8393981.Sarai_Walker,3.56,https://www.goodreads.com/book/show/22749796-dietland,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429097346i/22749796._SY75_.jpg,3,Dietland,Best Feminist Books
Carol Tavris,https://www.goodreads.com/author/show/58990.Carol_Tavris,4.07,https://www.goodreads.com/book/show/692689.Mismeasure_of_Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348694154i/692689._SY75_.jpg,4,"Mismeasure of Woman: Why Women Are Not the Better Sex, the Inferior Sex, or the Opposite Sex",Best Feminist Books
Anna Quindlen,https://www.goodreads.com/author/show/3500.Anna_Quindlen,3.89,https://www.goodreads.com/book/show/5157.Black_and_Blue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587872743i/5157._SY75_.jpg,3,Black and Blue,Best Feminist Books
Karen Cushman,https://www.goodreads.com/author/show/9640.Karen_Cushman,3.73,https://www.goodreads.com/book/show/15595.The_Midwife_s_Apprentice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305983479i/15595._SX50_.jpg,3,The Midwife's Apprentice,Best Feminist Books
Kami Garcia,https://www.goodreads.com/author/show/2895706.Kami_Garcia,3.78,https://www.goodreads.com/book/show/6304335-beautiful-creatures,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873282i/6304335._SY75_.jpg,3,"Beautiful Creatures (Caster Chronicles, #1)",Best Feminist Books
Gail Carson Levine,https://www.goodreads.com/author/show/13677.Gail_Carson_Levine,4.06,https://www.goodreads.com/book/show/183656.The_Two_Princesses_of_Bamarre,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442734248i/183656._SY75_.jpg,4,"The Two Princesses of Bamarre (The Two Princesses of Bamarre, #1)",Best Feminist Books
Naomi Wolf,https://www.goodreads.com/author/show/22393.Naomi_Wolf,3.79,https://www.goodreads.com/book/show/13426037-vagina,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355828572i/13426037._SX50_.jpg,3,Vagina: A New Biography,Best Feminist Books
Jeanette Winterson,https://www.goodreads.com/author/show/9399.Jeanette_Winterson,4.02,https://www.goodreads.com/book/show/11395597-why-be-happy-when-you-could-be-normal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320512373i/11395597._SY75_.jpg,4,Why Be Happy When You Could Be Normal?,Best Feminist Books
Emily   White,https://www.goodreads.com/author/show/5289170.Emily_White,3.4,https://www.goodreads.com/book/show/105649.Fast_Girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309202279i/105649._SY75_.jpg,3,Fast Girls: Teenage Tribes and the Myth of the Slut,Best Feminist Books
Kim Brittingham,https://www.goodreads.com/author/show/4526207.Kim_Brittingham,3.71,https://www.goodreads.com/book/show/9979079-read-my-hips,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320502696i/9979079._SY75_.jpg,3,"Read My Hips: How I Learned to Love My Body, Ditch Dieting, and Live Large",Best Feminist Books
Ursula K. Le Guin,https://www.goodreads.com/author/show/874602.Ursula_K_Le_Guin,3.87,https://www.goodreads.com/book/show/2214574.Lavinia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328834317i/2214574._SY75_.jpg,3,Lavinia,Best Feminist Books
Courtney Milan,https://www.goodreads.com/author/show/2906892.Courtney_Milan,3.91,https://www.goodreads.com/book/show/13489925-the-countess-conspiracy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363009130i/13489925._SY75_.jpg,3,"The Countess Conspiracy (Brothers Sinister, #3)",Best Feminist Books
Soraya Chemaly,https://www.goodreads.com/author/show/7824894.Soraya_Chemaly,4.32,https://www.goodreads.com/book/show/38532207-rage-becomes-her,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536485995i/38532207._SY75_.jpg,4,Rage Becomes Her: The Power of Women's Anger,Best Feminist Books
Jenny Nordberg,https://www.goodreads.com/author/show/4959634.Jenny_Nordberg,4.11,https://www.goodreads.com/book/show/18077802-the-underground-girls-of-kabul,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387054886i/18077802._SY75_.jpg,4,The Underground Girls of Kabul: In Search of a Hidden Resistance in Afghanistan,Best Feminist Books
Kathy Acker,https://www.goodreads.com/author/show/6304.Kathy_Acker,3.83,https://www.goodreads.com/book/show/146897.Literal_Madness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1739899080i/146897._SY75_.jpg,3,Literal Madness: Three Novels,Best Feminist Books
Christine de Pizan,https://www.goodreads.com/author/show/51133.Christine_de_Pizan,3.8,https://www.goodreads.com/book/show/89049.The_Book_of_the_City_of_Ladies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347707507i/89049._SY75_.jpg,3,The Book of the City of Ladies,Best Feminist Books
Andi Zeisler,https://www.goodreads.com/author/show/80750.Andi_Zeisler,4.11,https://www.goodreads.com/book/show/25898263-we-were-feminists-once,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447140346i/25898263._SY75_.jpg,4,"We Were Feminists Once: From Riot Grrrl to CoverGirl, the Buying and Selling of a Political Movement",Best Feminist Books
Jeaniene Frost,https://www.goodreads.com/author/show/669810.Jeaniene_Frost,4.13,https://www.goodreads.com/book/show/1421990.Halfway_to_the_Grave,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373855613i/1421990._SY75_.jpg,4,"Halfway to the Grave (Night Huntress, #1)",Best Feminist Books
Sara Ahmed,https://www.goodreads.com/author/show/11036.Sara_Ahmed,4.3,https://www.goodreads.com/book/show/29771377-living-a-feminist-life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476470236i/29771377._SY75_.jpg,4,Living a Feminist Life,Best Feminist Books
Katha Pollitt,https://www.goodreads.com/author/show/84079.Katha_Pollitt,3.94,https://www.goodreads.com/book/show/145359.Virginity_or_Death_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320434044i/145359._SY75_.jpg,3,Virginity or Death!: And Other Social and Political Issues of Our Time,Best Feminist Books
Svetlana Alexievich,https://www.goodreads.com/author/show/19003531.Svetlana_Alexievich,4.51,https://www.goodreads.com/book/show/4025275-war-s-unwomanly-face,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338204032i/4025275._SX50_.jpg,4,War's Unwomanly Face,Best Feminist Books
Dorothy I. Height,https://www.goodreads.com/author/show/60930.Dorothy_I_Height,4.19,https://www.goodreads.com/book/show/105265.Open_Wide_the_Freedom_Gates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347797593i/105265._SX50_.jpg,4,Open Wide the Freedom Gates: A Memoir,Best Feminist Books
Mineko Iwasaki,https://www.goodreads.com/author/show/617.Mineko_Iwasaki,3.93,https://www.goodreads.com/book/show/522534.Geisha_a_Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359402937i/522534._SY75_.jpg,3,"Geisha, a Life",Best Feminist Books
Robin York,https://www.goodreads.com/author/show/7279470.Robin_York,3.99,https://www.goodreads.com/book/show/18525821-deeper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390668647i/18525821._SY75_.jpg,3,"Deeper (Caroline & West, #1)",Best Feminist Books
Ilona Andrews,https://www.goodreads.com/author/show/21748.Ilona_Andrews,4.05,https://www.goodreads.com/book/show/38619.Magic_Bites,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331612872i/38619._SY75_.jpg,4,"Magic Bites (Kate Daniels, #1)",Best Feminist Books
Robin Morgan,https://www.goodreads.com/author/show/27879.Robin_Morgan,4.22,https://www.goodreads.com/book/show/132084.Sisterhood_Is_Powerful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206539i/132084._SY75_.jpg,4,Sisterhood Is Powerful: An Anthology of Writings from the Women's Liberation Movement,Best Feminist Books
E.J. Graff,https://www.goodreads.com/author/show/31224.E_J_Graff,3.85,https://www.goodreads.com/book/show/597218.What_Is_Marriage_For_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320528278i/597218._SX50_.jpg,3,What Is Marriage For?: The Strange Social History of Our Most Intimate Institution,Best Feminist Books
Pénélope Bagieu,https://www.goodreads.com/author/show/1194324.P_n_lope_Bagieu,4.51,https://www.goodreads.com/book/show/34506937-brazen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500773758i/34506937._SX50_.jpg,4,Brazen: Rebel Ladies Who Rocked the World,Best Feminist Books
Laura Lederer,https://www.goodreads.com/author/show/527722.Laura_Lederer,3.81,https://www.goodreads.com/book/show/3118678-take-back-the-night,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472189613i/3118678._SY75_.jpg,3,Take Back the Night: Women on Pornography,Best Feminist Books
Julia Serano,https://www.goodreads.com/author/show/328504.Julia_Serano,3.92,https://www.goodreads.com/book/show/17623891-excluded,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364184090i/17623891._SX50_.jpg,3,Excluded: Making Feminist and Queer Movements More Inclusive,Best Feminist Books
Therese Oneill,https://www.goodreads.com/author/show/15071132.Therese_Oneill,3.82,https://www.goodreads.com/book/show/29467289-unmentionable,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472978198i/29467289._SX50_.jpg,3,"Unmentionable: The Victorian Lady's Guide to Sex, Marriage, and Manners",Best Feminist Books
Jon Krakauer,https://www.goodreads.com/author/show/1235.Jon_Krakauer,4.12,https://www.goodreads.com/book/show/24911006-missoula,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491227618i/24911006._SY75_.jpg,4,Missoula: Rape and the Justice System in a College Town,Best Feminist Books
Dee L.R. Graham,https://www.goodreads.com/author/show/5676030.Dee_L_R_Graham,4.52,https://www.goodreads.com/book/show/25144262-loving-to-survive,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426379798i/25144262._SY75_.jpg,4,"Loving to Survive: Sexual Terror, Men's Violence, and Women's Lives (Feminist Crosscurrents, 3)",Best Feminist Books
Sena Jeter Naslund,https://www.goodreads.com/author/show/5234.Sena_Jeter_Naslund,4.04,https://www.goodreads.com/book/show/7742.Ahab_s_Wife_or_The_Star_Gazer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442524251i/7742._SY75_.jpg,4,"Ahab's Wife, or The Star-Gazer",Best Feminist Books
Rachel Hills,https://www.goodreads.com/author/show/9824974.Rachel_Hills,3.55,https://www.goodreads.com/book/show/23492818-the-sex-myth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438581520i/23492818._SY75_.jpg,3,The Sex Myth: The Gap Between Our Fantasies and Reality,Best Feminist Books
Amana Fontanella-Khan,https://www.goodreads.com/author/show/6620816.Amana_Fontanella_Khan,3.57,https://www.goodreads.com/book/show/18378032-pink-sari-revolution,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381288040i/18378032._SX50_.jpg,3,Pink Sari Revolution: A Tale of Women and Power in India,Best Feminist Books
Hillary Rodham Clinton,https://www.goodreads.com/author/show/2778471.Hillary_Rodham_Clinton,3.76,https://www.goodreads.com/book/show/56073.Living_History,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442705677i/56073._SY75_.jpg,3,Living History,Best Feminist Books
Jennifer Mathieu,https://www.goodreads.com/author/show/6549106.Jennifer_Mathieu,4.18,https://www.goodreads.com/book/show/33163378-moxie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494950979i/33163378._SY75_.jpg,4,Moxie,Best Feminist Books
Estelle B. Freedman,https://www.goodreads.com/author/show/3850458.Estelle_B_Freedman,4.2,https://www.goodreads.com/book/show/1702201.The_Essential_Feminist_Reader,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320547356i/1702201._SY75_.jpg,4,The Essential Feminist Reader,Best Feminist Books
Michelle Obama,https://www.goodreads.com/author/show/2338628.Michelle_Obama,4.43,https://www.goodreads.com/book/show/38746485-becoming,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528206996i/38746485._SY75_.jpg,4,Becoming,Best Feminist Books
Zahra Fatima Hankir,https://www.goodreads.com/author/show/18628944.Zahra_Fatima_Hankir,4.49,https://www.goodreads.com/book/show/42853221-our-women-on-the-ground,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542488427i/42853221._SY75_.jpg,4,Our Women on the Ground: Essays by Arab Women Reporting from the Arab World,Best Feminist Books
Susan Brownmiller,https://www.goodreads.com/author/show/35623.Susan_Brownmiller,3.79,https://www.goodreads.com/book/show/250344.In_Our_Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173138309i/250344._SY75_.jpg,3,In Our Time: Memoir of a Revolution,Best Feminist Books
Simone de Beauvoir,https://www.goodreads.com/author/show/5548.Simone_de_Beauvoir,4.17,https://www.goodreads.com/book/show/21119.The_Ethics_of_Ambiguity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1740311283i/21119._SY75_.jpg,4,The Ethics of Ambiguity,Best Feminist Books
Beverly Guy-Sheftall,https://www.goodreads.com/author/show/202794.Beverly_Guy_Sheftall,4.47,https://www.goodreads.com/book/show/353602.Words_of_Fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328752376i/353602._SY75_.jpg,4,Words of Fire: An Anthology of African-American Feminist Thought,Best Feminist Books
Etaf Rum,https://www.goodreads.com/author/show/16458196.Etaf_Rum,4.25,https://www.goodreads.com/book/show/34313931-a-woman-is-no-man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533072101i/34313931._SY75_.jpg,4,A Woman Is No Man,Best Feminist Books
Bonnie Garmus,https://www.goodreads.com/author/show/21370624.Bonnie_Garmus,4.28,https://www.goodreads.com/book/show/58065033-lessons-in-chemistry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634748496i/58065033._SY75_.jpg,4,Lessons in Chemistry,Best Feminist Books
Tamora Pierce,https://www.goodreads.com/author/show/8596.Tamora_Pierce,4.31,https://www.goodreads.com/book/show/13836.Wild_Magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554192590i/13836._SY75_.jpg,4,"Wild Magic (Immortals, #1)",Best Feminist Books
Kate Bornstein,https://www.goodreads.com/author/show/5854.Kate_Bornstein,3.98,https://www.goodreads.com/book/show/858394.My_Gender_Workbook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348579052i/858394._SX50_.jpg,3,"My Gender Workbook: How to Become a Real Man, a Real Woman, the Real You, or Something Else Entirely",Best Feminist Books
Elizabeth Strout,https://www.goodreads.com/author/show/97313.Elizabeth_Strout,3.86,https://www.goodreads.com/book/show/1736739.Olive_Kitteridge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320430655i/1736739._SY75_.jpg,3,"Olive Kitteridge (Olive Kitteridge, #1)",Best Feminist Books
Sarah J. Maas,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas,4.15,https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546406962i/16096824._SY75_.jpg,4,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Best Feminist Books
Melody Ermachild Chavis,https://www.goodreads.com/author/show/287093.Melody_Ermachild_Chavis,4.16,https://www.goodreads.com/book/show/516902.Meena_Heroine_of_Afghanistan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312028346i/516902._SX50_.jpg,4,"Meena, Heroine of Afghanistan: The Martyr Who Founded RAWA, the Revolutionary Association of the Women of Afghanistan",Best Feminist Books
Dorothy Allison,https://www.goodreads.com/author/show/5599.Dorothy_Allison,4.27,https://www.goodreads.com/book/show/91871.Skin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387739693i/91871._SY75_.jpg,4,"Skin: Talking About Sex, Class And Literature",Best Feminist Books
Hanne Blank,https://www.goodreads.com/author/show/61858.Hanne_Blank,3.78,https://www.goodreads.com/book/show/12053371-straight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320556986i/12053371._SY75_.jpg,3,Straight: The Surprisingly Short History Of Heterosexuality,Best Feminist Books
Angela Y. Davis,https://www.goodreads.com/author/show/5863103.Angela_Y_Davis,4.45,https://www.goodreads.com/book/show/125441.An_Autobiography,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590784209i/125441._SX50_.jpg,4,An Autobiography,Best Feminist Books
L.M. Montgomery,https://www.goodreads.com/author/show/5350.L_M_Montgomery,4.01,https://www.goodreads.com/book/show/65840.Anne_of_Windy_Poplars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348613064i/65840._SY75_.jpg,4,"Anne of Windy Poplars (Anne of Green Gables, #4)",Best Feminist Books
Simone de Beauvoir,https://www.goodreads.com/author/show/5548.Simone_de_Beauvoir,4.21,https://www.goodreads.com/book/show/21124.Le_deuxi_me_sexe_I,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504454058i/21124._SY75_.jpg,4,"Le deuxième sexe, I",Best Feminist Books
Nevada Barr,https://www.goodreads.com/author/show/43613.Nevada_Barr,3.92,https://www.goodreads.com/book/show/86442.High_Country,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309288594i/86442._SY75_.jpg,3,"High Country (Anna Pigeon, #12)",Best Feminist Books
Sara Ahmed,https://www.goodreads.com/author/show/11036.Sara_Ahmed,4.31,https://www.goodreads.com/book/show/13206153-on-being-included,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331572510i/13206153._SX50_.jpg,4,On Being Included: Racism and Diversity in Institutional Life,Best Feminist Books
Mary-Alice Waters,https://www.goodreads.com/author/show/66114.Mary_Alice_Waters,3.91,https://www.goodreads.com/book/show/670227.Feminism_and_the_Marxist_Movement,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356472772i/670227._SY75_.jpg,3,Feminism and the Marxist Movement,Best Feminist Books
Kelly Sue DeConnick,https://www.goodreads.com/author/show/16587.Kelly_Sue_DeConnick,4.15,https://www.goodreads.com/book/show/23609469-bitch-planet-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416866446i/23609469._SY75_.jpg,4,Bitch Planet #1,Best Feminist Books
Sophie Kinsella,https://www.goodreads.com/author/show/6160.Sophie_Kinsella,3.87,https://www.goodreads.com/book/show/164910.The_Undomestic_Goddess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546504558i/164910._SY75_.jpg,3,The Undomestic Goddess,Best Feminist Books
Jackson Katz,https://www.goodreads.com/author/show/350520.Jackson_Katz,4.17,https://www.goodreads.com/book/show/651653.The_Macho_Paradox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348090848i/651653._SX50_.jpg,4,The Macho Paradox: Why Some Men Hurt Women and How All Men Can Help,Best Feminist Books
Judith Butler,https://www.goodreads.com/author/show/5231.Judith_Butler,4.12,https://www.goodreads.com/book/show/181549.Bodies_That_Matter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921284i/181549._SY75_.jpg,4,"Bodies That Matter: On the Discursive Limits of ""Sex""",Best Feminist Books
Truman Capote,https://www.goodreads.com/author/show/431149.Truman_Capote,3.85,https://www.goodreads.com/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1739711613i/251688._SY75_.jpg,3,Breakfast at Tiffany’s and Three Stories,Best Feminist Books
Alice Munro,https://www.goodreads.com/author/show/6410.Alice_Munro,3.96,https://www.goodreads.com/book/show/14280.Runaway,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557155619i/14280._SY75_.jpg,3,Runaway: Stories,Best Feminist Books
Elfriede Jelinek,https://www.goodreads.com/author/show/128607.Elfriede_Jelinek,3.31,https://www.goodreads.com/book/show/301829.Lust,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328705088i/301829._SY75_.jpg,3,Lust,Best Feminist Books
Colette Dowling,https://www.goodreads.com/author/show/88690.Colette_Dowling,4.13,https://www.goodreads.com/book/show/457578.The_Frailty_Myth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320422964i/457578._SY75_.jpg,4,The Frailty Myth: Redefining the Physical Potential of Women and Girls,Best Feminist Books
Ken Kesey,https://www.goodreads.com/author/show/7285.Ken_Kesey,4.2,https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516211014i/332613._SX50_.jpg,4,One Flew Over the Cuckoo’s Nest,Best Feminist Books
Judy Norsigian,https://www.goodreads.com/author/show/1963524.Judy_Norsigian,4.01,https://www.goodreads.com/book/show/97867.Our_Bodies_Ourselves,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393775944i/97867._SX50_.jpg,4,"Our Bodies, Ourselves: Menopause",Best Feminist Books
Courtney Milan,https://www.goodreads.com/author/show/2906892.Courtney_Milan,3.82,https://www.goodreads.com/book/show/13489919-the-duchess-war,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363009176i/13489919._SY75_.jpg,3,"The Duchess War (Brothers Sinister, #1)",Best Feminist Books
Elizabeth George Speare,https://www.goodreads.com/author/show/7549.Elizabeth_George_Speare,4.03,https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345499790i/703292._SY75_.jpg,4,The Witch of Blackbird Pond,Best Feminist Books
Lisa Bloom,https://www.goodreads.com/author/show/251075.Lisa_Bloom,3.94,https://www.goodreads.com/book/show/10782350-think,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442893650i/10782350._SY75_.jpg,3,Think: Straight Talk for Women to Stay Smart in a Dumbed-Down World,Best Feminist Books
Jennifer Finney Boylan,https://www.goodreads.com/author/show/30973.Jennifer_Finney_Boylan,3.97,https://www.goodreads.com/book/show/8783179-she-s-not-there,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360576041i/8783179._SY75_.jpg,3,She's Not There: A Life in Two Genders,Best Feminist Books
Jody Raphael,https://www.goodreads.com/author/show/353281.Jody_Raphael,4.16,https://www.goodreads.com/book/show/16056736-rape-is-rape,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352351464i/16056736._SX50_.jpg,4,"Rape is Rape: How Denial, Distortion, and Victim Blaming are Fueling a Hidden Acquaintance Rape Crisis",Best Feminist Books
Jessica McDiarmid,https://www.goodreads.com/author/show/16764704.Jessica_McDiarmid,4.3,https://www.goodreads.com/book/show/43328763-highway-of-tears,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560825445i/43328763._SX50_.jpg,4,"Highway of Tears: A True Story of Racism, Indifference and the Pursuit of Justice for Missing and Murdered Indigenous Women and Girls",Best Feminist Books
Octavia E. Butler,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,3.78,https://www.goodreads.com/book/show/60925.Fledgling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441479816i/60925._SY75_.jpg,3,Fledgling,Best Feminist Books
Germaine Greer,https://www.goodreads.com/author/show/56667.Germaine_Greer,3.69,https://www.goodreads.com/book/show/1135196.The_Change,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1181271195i/1135196._SY75_.jpg,3,"The Change: Women, Ageing, and the Menopause",Best Feminist Books
Maya Angelou,https://www.goodreads.com/author/show/3503.Maya_Angelou,4.09,https://www.goodreads.com/book/show/4016515-letter-to-my-daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320448534i/4016515._SY75_.jpg,4,Letter to My Daughter,Best Feminist Books
